genome,gene,confidence,level,pred_product,truth_product,correct
Listeria_monocytogenes_EGDe,gene_9c28eafad7bd,1.0,high,bifunctional protein glmu,bifunctional N-acetylglucosamine-1-phosphate uridyltransferase/glucosamine-1-phosphate acetyltransferase,0
Listeria_monocytogenes_EGDe,gene_29f64fd2a3f2,1.0,high,listeriolysin regulatory protein,listeriolysin positive regulatory protein,1
Listeria_monocytogenes_EGDe,gene_1b3a518532c4,1.0,high,1-phosphatidylinositol phosphodiesterase,phosphatidylinositol-specific phospholipase c,0
Listeria_monocytogenes_EGDe,gene_aceac7b9be67,0.8539,high,Metabolism-related protein,alpha-glucosidase,0
Listeria_monocytogenes_EGDe,gene_9d7e78b4a11a,1.0,high,zinc metalloproteinase,Zinc metalloproteinase precursor,1
Listeria_monocytogenes_EGDe,gene_0a3eacda51ec,1.0,high,listeriolysin o,listeriolysin O precursor,1
Listeria_monocytogenes_EGDe,gene_f47fbffde50a,1.0,high,carbohydrate deacetylase,phospho-beta-glucosidase,0
Listeria_monocytogenes_EGDe,gene_80ad0b5322dc,0.95,high,actin assembly-inducing protein,actin-assembly inducing protein precursor,1
Listeria_monocytogenes_EGDe,gene_9f8dfa024e3c,1.0,high,phospholipase c,phospholipase C,1
Listeria_monocytogenes_EGDe,gene_de79625423f6,1.0,high,large ribosomal subunit protein bl25,50S ribosomal protein L25,0
Listeria_monocytogenes_EGDe,gene_161cde533a60,1.0,high,ribose-phosphate pyrophosphokinase 1,ribose-phosphate pyrophosphokinase,1
Listeria_monocytogenes_EGDe,gene_fbceff2ee976,0.7917,moderate,transcription-repair-coupling factor,transcription-repair coupling factor,1
Listeria_monocytogenes_EGDe,gene_1b21fa5e5de7,1.0,high,type iii pantothenate kinase,pantothenate kinase,1
Listeria_monocytogenes_EGDe,gene_bab996eea9cb,0.9502,high,atp-dependent zinc metalloprotease ftsh,cell division protein FtsH,0
Listeria_monocytogenes_EGDe,gene_e172aedcb2e1,0.6389,moderate,dihydropteroate synthase,dihydropteroate synthases,0
Listeria_monocytogenes_EGDe,gene_d3b61e55eba7,0.608,moderate,dihydroneopterin aldolase,dihydroneopterin aldolase,1
Listeria_monocytogenes_EGDe,gene_11443f804181,1.0,high,peptidyl-trna hydrolase,peptidyl-tRNA hydrolase,1
Listeria_monocytogenes_EGDe,gene_fcdc117fe0c7,0.9696,high,cysteine synthase,cysteine synthase,1
Listeria_monocytogenes_EGDe,gene_438125cd9c90,1.0,high,lysine--trna ligase,lysyl-tRNA synthetase,0
Listeria_monocytogenes_EGDe,gene_f891ae8b093c,1.0,high,protein-arginine kinase,ATP:guanido phosphotransferase,0
Listeria_monocytogenes_EGDe,gene_bd9ea2f84cdf,1.0,high,l-lactate dehydrogenase 1,L-lactate dehydrogenase,1
Listeria_monocytogenes_EGDe,gene_27510637c3ab,1.0,high,dna repair protein rada,DNA repair protein RadA,1
Listeria_monocytogenes_EGDe,gene_bed2917f0113,0.7195,moderate,transcriptional regulator ctsr,CtsR family transcriptional regulator,1
Listeria_monocytogenes_EGDe,gene_5a0cae38f648,1.0,high,2-c-methyl-d-erythritol 4-phosphate cytidylyltransferase,2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase,1
Listeria_monocytogenes_EGDe,gene_c5ceebaa1cc1,1.0,high,2-c-methyl-d-erythritol 2,"2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase",1
Listeria_monocytogenes_EGDe,gene_7c25384f09c5,1.0,high,atp-dependent clp protease atp-binding subunit clpc,endopeptidase Clp ATP-binding chain C,1
Listeria_monocytogenes_EGDe,gene_defd353a532e,0.6363,moderate,serine acetyltransferase,serine O-acetyltransferase,1
Listeria_monocytogenes_EGDe,gene_98887dcab355,1.0,high,33 kda chaperonin,heat shock protein 33,0
Listeria_monocytogenes_EGDe,gene_2aa2ce846ddc,1.0,high,septation protein spovg 2,regulatory protein SpoVG,0
Listeria_monocytogenes_EGDe,gene_07651eb4f8fc,0.725,moderate,protein translocase subunit sece,preprotein translocase subunit SecE,1
Listeria_monocytogenes_EGDe,gene_72a660ee58ea,1.0,high,transcription termination/antitermination protein nusg,transcription antitermination protein NusG,1
Listeria_monocytogenes_EGDe,gene_41696aed5d76,1.0,high,glutamate--trna ligase,glutamyl-tRNA synthetase,0
Listeria_monocytogenes_EGDe,gene_9050ef0ae799,1.0,high,large ribosomal subunit protein ul1,50S ribosomal protein L1,0
Listeria_monocytogenes_EGDe,gene_ea72110ca473,1.0,high,large ribosomal subunit protein ul10,50S ribosomal protein L10,0
Listeria_monocytogenes_EGDe,gene_7f7830568b82,1.0,high,large ribosomal subunit protein bl12,50S ribosomal protein L7/L12,0
Listeria_monocytogenes_EGDe,gene_5d678090e19c,1.0,high,large ribosomal subunit protein ul11,50S ribosomal protein L11,0
Listeria_monocytogenes_EGDe,gene_a5e1c42e569a,0.4077,low,rna polymerase sigma-h factor,RNA polymerase factor sigma-70,1
Listeria_monocytogenes_EGDe,gene_dcf4acf663aa,0.9091,high,Metabolism-related protein,phospho-beta-glucosidase,0
Listeria_monocytogenes_EGDe,gene_0ff2e8d6559a,1.0,high,cysteine--trna ligase,cysteinyl-tRNA synthetase,0
Listeria_monocytogenes_EGDe,gene_0daea2e937c2,1.0,high,internalin h,internalin H,1
Listeria_monocytogenes_EGDe,gene_7628721f5e25,0.655,moderate,internalin a,internalin G,1
Listeria_monocytogenes_EGDe,gene_0a197f2b89d4,1.0,high,dna-directed rna polymerase subunit beta',DNA-directed RNA polymerase subunit beta',1
Listeria_monocytogenes_EGDe,gene_225df30be61d,0.7103,moderate,2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase,"7,8-dihydro-6-hydroxymethylpterin pyrophosphokinase",0
Listeria_monocytogenes_EGDe,gene_d55b6c5dac15,1.0,high,dna-directed rna polymerase subunit beta,DNA-directed RNA polymerase subunit beta,1
Listeria_monocytogenes_EGDe,gene_080333404b0a,0.931,high,internalin h,internalin E,1
Listeria_monocytogenes_EGDe,gene_0b8f098d4965,0.4953,low,d-xylose 1-dehydrogenase (nadp(+)),oxidoreductase,0
Listeria_monocytogenes_EGDe,gene_b96b33514669,0.35,low,Lipoprotein,transporter,0
Listeria_monocytogenes_EGDe,gene_eb2fd0be4294,0.6611,moderate,anaerobic ribonucleoside-triphosphate reductase-activating protein,anaerobic ribonucleotide reductase activator protein,0
Listeria_monocytogenes_EGDe,gene_cf4c3019e1a8,0.9911,high,oligosaccharides import atp-binding protein msmx,sugar ABC transporter ATP-binding protein,0
Listeria_monocytogenes_EGDe,gene_00b070fcfbc7,0.5109,moderate,d-methionine transport system permease protein meti,ABC transporter permease,0
Listeria_monocytogenes_EGDe,gene_88b00f1dc64b,1.0,high,methionine import atp-binding protein metn 1,ABC transporter ATP-binding protein,0
Listeria_monocytogenes_EGDe,gene_ac1fcd487c5a,0.636,moderate,d-methionine-binding lipoprotein metq,lipoprotein,1
Listeria_monocytogenes_EGDe,gene_a7dbe0d82205,0.9635,high,transcriptional regulatory protein walr,two-component response regulator,0
Listeria_monocytogenes_EGDe,gene_859e3f896b4f,0.7995,moderate,anaerobic ribonucleoside-triphosphate reductase,anaerobic ribonucleoside triphosphate reductase,1
Listeria_monocytogenes_EGDe,gene_d728c925ae3a,1.0,high,ribosomal rna large subunit methyltransferase h,rRNA large subunit methyltransferase,1
Listeria_monocytogenes_EGDe,gene_07fc994af1a5,0.5083,moderate,hth-type transcriptional regulator czcr,LysR family transcriptional regulator,1
Listeria_monocytogenes_EGDe,gene_a67c73a8f07a,0.5912,moderate,sensor histidine kinase walk,two-component sensor histidine kinase,1
Listeria_monocytogenes_EGDe,gene_59212c64f147,0.703,moderate,Replication-related protein,PTS beta-glucoside transporter subunit IIC,0
Listeria_monocytogenes_EGDe,gene_4920c3c05d44,0.685,moderate,succinyl-diaminopimelate desuccinylase,succinyl-diaminopimelate desuccinylase,1
Listeria_monocytogenes_EGDe,gene_fda89d422bb8,0.244,speculative,lichenan-specific phosphotransferase enzyme iia component,PTS beta-glucoside transporter subunit IIA,0
Listeria_monocytogenes_EGDe,gene_2e124f539943,0.35,low,Lipoprotein,"putaive secreted, lysin rich protein",0
Listeria_monocytogenes_EGDe,gene_e8c36e1265d4,0.375,low,low-specificity l-threonine aldolase,L-allo-threonine aldolase,1
Listeria_monocytogenes_EGDe,gene_4bc46d273af7,0.4764,low,fmn reductase (nadph),FMN-containing NADPH-linked nitro/flavin reductase,1
Listeria_monocytogenes_EGDe,gene_31dda2666328,0.8052,high,Replication-related protein,phospho-beta-galactosidase,0
Listeria_monocytogenes_EGDe,gene_c8d53b2fbeb4,1.0,high,hydroxyethylthiazole kinase,hydroxyethylthiazole kinase,1
Listeria_monocytogenes_EGDe,gene_3d38041849c1,0.3234,low,aminopyrimidine aminohydrolase,thiamin biosynthesis protein,0
Listeria_monocytogenes_EGDe,gene_3d9ced5a980f,1.0,high,thiamine-phosphate synthase,thiamine-phosphate pyrophosphorylase,1
Listeria_monocytogenes_EGDe,gene_524484ccf868,0.7256,moderate,Stress Response-related protein,cell surface protein,0
Listeria_monocytogenes_EGDe,gene_44e6c4aaf0fa,1.0,high,transaldolase 2,translaldolase,0
Listeria_monocytogenes_EGDe,gene_8f8abc702ed4,0.7992,moderate,ribose-5-p isomerase b,sugar-phosphate isomerase,0
Listeria_monocytogenes_EGDe,gene_28d01fe700bb,1.0,high,triosephosphate isomerase 2,triosephosphate isomerase,1
Listeria_monocytogenes_EGDe,gene_2f848a512c2b,0.8974,high,pep-dependent dihydroxyacetone kinase 2,dihydroxyacetone kinase,1
Listeria_monocytogenes_EGDe,gene_e69c2c74a7d8,0.7347,moderate,pep-dependent dihydroxyacetone kinase 2,phosphotransferase mannnose-specific family component IIA,0
Listeria_monocytogenes_EGDe,gene_9cbb29765343,0.8105,high,hth-type transcriptional regulator golr,DeoR family transcriptional regulator,1
Listeria_monocytogenes_EGDe,gene_0f6d5699277f,0.339,low,internalin j,internalin,1
Listeria_monocytogenes_EGDe,gene_8b859ad5b8c6,0.5523,moderate,medium/long-chain-fatty-acid--coa ligase fadd8,fatty-acid--CoA ligase,1
Listeria_monocytogenes_EGDe,gene_78b858d671de,0.253,speculative,pts system mannose-specific eiibca component,PTS sugar transporter subunit IIA,0
Listeria_monocytogenes_EGDe,gene_625fc4f0aa1d,0.539,moderate,d-tagatose-1,"D-fructose-1,6-biphosphate aldolase",0
Listeria_monocytogenes_EGDe,gene_7a43e1ee8818,0.3607,low,hth-type transcriptional repressor glcr,DeoR family transcriptional regulator,0
Listeria_monocytogenes_EGDe,gene_8920a2672872,1.0,high,Replication-related protein,transketolase,0
Listeria_monocytogenes_EGDe,gene_ba3490814206,0.8803,high,Replication-related protein,PTS fructose transporter subunit IIBC,0
Listeria_monocytogenes_EGDe,gene_c8bfc98c9054,1.0,high,internalin i,internalin,1
Listeria_monocytogenes_EGDe,gene_45c3ba570600,0.3965,low,hth-type transcriptional regulator gmur,GntR family transcriptional regulator,1
Listeria_monocytogenes_EGDe,gene_71628c4e296e,0.9482,high,nad-dependent glycerol dehydrogenase,short chain dehydrogenase,0
Listeria_monocytogenes_EGDe,gene_8ae175c566d2,0.607,moderate,pts system cellobiose-specific eiib component,PTS beta-glucoside transporter subunit IIB,0
Listeria_monocytogenes_EGDe,gene_78c572a4d5dd,0.6238,moderate,hth-type transcriptional regulator iolr,transcriptional regulator,1
Listeria_monocytogenes_EGDe,gene_b5a34f037c96,0.7269,moderate,nadh:fumarate oxidoreductase,fumarate reductase subunit A,0
Listeria_monocytogenes_EGDe,gene_570e6db20a41,1.0,high,5-deoxy-glucuronate isomerase,IolB protein,0
Listeria_monocytogenes_EGDe,gene_b36c75df9dba,1.0,high,5-dehydro-2-deoxygluconokinase,IolC protein,0
Listeria_monocytogenes_EGDe,gene_eeeac4a5b6b2,1.0,high,sec-independent protein translocase protein tatc,membrane protein,0
Listeria_monocytogenes_EGDe,gene_fd26091d1767,1.0,high,uracil-dna glycosylase 1,uracil-DNA glycosylase,1
Listeria_monocytogenes_EGDe,gene_b1662ef851d3,0.639,moderate,endopeptidase p60,P60 protein,1
Listeria_monocytogenes_EGDe,gene_0870b168b323,1.0,high,malonate-semialdehyde dehydrogenase,methylmalonate-semialdehyde dehydrogenase,1
Listeria_monocytogenes_EGDe,gene_539881da5e06,0.7743,moderate,pyrroline-5-carboxylate reductase,pyrroline-5-carboxylate reductase,1
Listeria_monocytogenes_EGDe,gene_5a9c82903d36,0.7752,moderate,Replication-related protein,PTS beta-glucoside transporter subunit IIC,0
Listeria_monocytogenes_EGDe,gene_122e56ea96c7,0.249,speculative,mannosylglycerate hydrolase,alpha-mannosidase,0
Listeria_monocytogenes_EGDe,gene_e6eb323f858d,0.8843,high,rifampicin phosphotransferase,phosphoenolpyruvate synthase,0
Listeria_monocytogenes_EGDe,gene_b8d86add7b40,0.611,moderate,internalin a,internalin,1
Listeria_monocytogenes_EGDe,gene_4ebb0070f562,0.7337,moderate,Replication-related protein,PTS fructose transporter subunit IIC,0
Listeria_monocytogenes_EGDe,gene_9e8fd2bfbfd5,0.608,moderate,pts system fructose-like eiib component 2,PTS fructose transporter subunit IIB,0
Listeria_monocytogenes_EGDe,gene_8396edb7ff0b,0.5859,moderate,pts system fructose-specific eiiabc component,PTS fructose transporter subunit IIA,0
Listeria_monocytogenes_EGDe,gene_10e41d911ab3,0.661,moderate,pts system fructose-like eiib component 2,PTS fructose transporter subunit IIB,0
Listeria_monocytogenes_EGDe,gene_1c949752de76,0.4801,low,fructose-like permease iic component 2,PTS fructose transporter subunit IIC,0
Listeria_monocytogenes_EGDe,gene_d100753c10c4,1.0,high,peptidoglycan-n-acetylglucosamine deacetylase pgda,"endo-1,4-beta-xylanase",0
Listeria_monocytogenes_EGDe,gene_6d2585375629,0.3668,low,hth-type transcriptional regulator cynr,LysR family transcriptional regulator,1
Listeria_monocytogenes_EGDe,gene_10995fc4c3b9,0.6508,moderate,acetyltransferase c18b11.09c,acetyltransferase,1
Listeria_monocytogenes_EGDe,gene_ac3321f94edd,1.0,high,internalin a,internalin A,1
Listeria_monocytogenes_EGDe,gene_6bb31d3fa559,1.0,high,sugar uptake protein lmo0424,glucose uptake protein,0
Listeria_monocytogenes_EGDe,gene_0fa8f2591e71,1.0,high,internalin b,internalin B,1
Listeria_monocytogenes_EGDe,gene_f134ab084725,0.5886,moderate,low-affinity inorganic phosphate transporter,phosphate transporter,1
Listeria_monocytogenes_EGDe,gene_5090e2d83c98,0.7721,moderate,Metabolism-related protein,LytR family transcriptional regulator,0
Listeria_monocytogenes_EGDe,gene_4405ae066150,1.0,high,glutamate decarboxylase alpha,glutamate decarboxylase,1
Listeria_monocytogenes_EGDe,gene_440e5fd14280,0.586,moderate,conjugated bile acid hydrolase,penicillin acylase,0
Listeria_monocytogenes_EGDe,gene_313001792019,0.6727,moderate,Replication-related protein,rod shape-determining protein RodA,0
Listeria_monocytogenes_EGDe,gene_71f2469f9fec,0.8304,high,Replication-related protein,permease,0
Listeria_monocytogenes_EGDe,gene_827d29c00d80,0.7086,moderate,Metabolism-related protein,hydantoinase,0
Listeria_monocytogenes_EGDe,gene_3be51bb445f0,0.5514,moderate,mannosylglycerate hydrolase,sugar hydrolase,0
Listeria_monocytogenes_EGDe,gene_7cb0be7683bc,1.0,high,dual-specificity rna methyltransferase rlmn,ribosomal RNA large subunit methyltransferase N,0
Listeria_monocytogenes_EGDe,gene_5904540568ac,1.0,high,heme-degrading monooxygenase,heme-degrading monooxygenase IsdG,1
Listeria_monocytogenes_EGDe,gene_e86db85e18c2,1.0,high,large ribosomal subunit protein bl32a,50S ribosomal protein L32,0
Listeria_monocytogenes_EGDe,gene_a8967f69dc37,1.0,high,shikimate dehydrogenase (nadp(+)),shikimate 5-dehydrogenase,1
Listeria_monocytogenes_EGDe,gene_d89c31868089,1.0,high,3-dehydroquinate dehydratase,3-dehydroquinate dehydratase,1
Listeria_monocytogenes_EGDe,gene_d3dddc472fa8,0.35,low,ATP/GTP binding protein,acylase,0
Listeria_monocytogenes_EGDe,gene_9884cb375eb7,0.3844,low,poly(ribitol-phosphate) beta-glucosyltransferase,sugar transferase,0
Listeria_monocytogenes_EGDe,gene_06383a3ded31,0.537,moderate,ribulose-phosphate 3-epimerase,ribulose-5-phosphate 3 epimerase,1
Listeria_monocytogenes_EGDe,gene_72f415ec8cf6,0.472,low,transaldolase,transaldolase,1
Listeria_monocytogenes_EGDe,gene_8a5f73b71e6d,0.6318,moderate,arabinose 5-phosphate isomerase kdsd,sugar-phosphate isomerase,1
Listeria_monocytogenes_EGDe,gene_53468c97d5a2,0.615,moderate,galactitol 1-phosphate 5-dehydrogenase,sorbitol dehydrogenase,0
Listeria_monocytogenes_EGDe,gene_4c0863db2dfe,0.319,low,pts system galactitol-specific eiib component,PTS galactitol transporter subunit IIB,0
Listeria_monocytogenes_EGDe,gene_8129b7d2b063,0.343,low,internalin i,internalin,1
Listeria_monocytogenes_EGDe,gene_8f88e4370648,0.5525,moderate,capsule biosynthesis protein capa,encapsulation protein CapA,0
Listeria_monocytogenes_EGDe,gene_87efbe735c59,0.5472,moderate,ribose-5-phosphate isomerase b,5-phosphate isomerase,1
Listeria_monocytogenes_EGDe,gene_f73acaf47323,1.0,high,ribose-phosphate pyrophosphokinase 2,phosphoribosyl pyrophosphate synthetase,0
Listeria_monocytogenes_EGDe,gene_65268ac82a84,0.7291,moderate,Stress Response-related protein,transcriptional regulator,0
Listeria_monocytogenes_EGDe,gene_f4504222c518,0.35,low,Lipoprotein,phosphoglycerate mutase,0
Listeria_monocytogenes_EGDe,gene_7f6076c258aa,0.3683,low,sulfate transporter 4.1,sulfate transporter,1
Listeria_monocytogenes_EGDe,gene_0f8da0509f13,0.73,moderate,6-phospho-beta-glucosidase,6-phospho-beta-glucosidase,1
Listeria_monocytogenes_EGDe,gene_b0fb4dda5553,0.662,moderate,ribulose-phosphate 3-epimerase,ribulose-5-phosphate 3-epimerase,1
Listeria_monocytogenes_EGDe,gene_813569493127,0.657,moderate,6-phospho-beta-glucosidase,6-phospho-beta-glucosidase,1
Listeria_monocytogenes_EGDe,gene_44e3aed2508b,0.5585,moderate,hth-type transcriptional repressor purr,LacI family transcriptional regulator,0
Listeria_monocytogenes_EGDe,gene_a94da1dcc74e,0.4555,low,hth-type transcriptional activator mta,transcriptional regulator,0
Listeria_monocytogenes_EGDe,gene_66b6a3600c54,1.0,high,tagatose 1,"tagatose 1,6-diphosphate aldolase",1
Listeria_monocytogenes_EGDe,gene_c4e78d64cc55,0.5306,moderate,abc transporter substrate-binding lipoprotein yhfq,ABC transporter substrate-binding protein,1
Listeria_monocytogenes_EGDe,gene_f86e7f957a96,0.207,speculative,pts system glucitol/sorbitol-specific eiia component,PTS sorbitol transporter subunit IIA,0
Listeria_monocytogenes_EGDe,gene_b912a16ef6cb,0.515,moderate,pts system glucitol/sorbitol-specific eiib component,PTS sorbitol transporter subunit IIBC,0
Listeria_monocytogenes_EGDe,gene_9d0d398d7426,0.5017,moderate,n-carbamoyl-l-amino-acid amidohydrolase,allantoate amidohydrolase,0
Listeria_monocytogenes_EGDe,gene_de95ba8a72e4,0.7332,moderate,amidohydrolase yhaa,N-acyl-L-amino acid amidohydrolase,0
Listeria_monocytogenes_EGDe,gene_b1cfbb9e80b2,0.35,low,pts system glucitol/sorbitol-specific eiic component,PTS sorbitol transporter subunit IIC,0
Listeria_monocytogenes_EGDe,gene_e227eb9c245b,0.9144,high,Replication-related protein,di-tripeptide transporter,0
Listeria_monocytogenes_EGDe,gene_eb83116b6f46,0.353,low,phosphoglycerate mutase gpmb,phosphoglycerate mutase,1
Listeria_monocytogenes_EGDe,gene_aa22e789fc0f,0.531,moderate,glycosyltransferase ydam,glucosaminyltransferase,0
Listeria_monocytogenes_EGDe,gene_61a68c804a42,0.231,speculative,internalin i,internalin,1
Listeria_monocytogenes_EGDe,gene_ff42810d4b3c,1.0,high,phosphoribosyl-atp pyrophosphatase,phosphoribosyl-ATP pyrophosphatase,1
Listeria_monocytogenes_EGDe,gene_1cff874f47b8,1.0,high,phosphoribosyl-amp cyclohydrolase,phosphoribosyl-AMP cyclohydrolase,1
Listeria_monocytogenes_EGDe,gene_78962988e31e,1.0,high,1-(5-phosphoribosyl)-5- imidazole-4-carboxamide isomerase,1-(5-phosphoribosyl)-5-[(5- phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase,1
